neighborhood_id,host_id
2374422052,2536
2404270129,10697929
2404270129,63282757
977967666,3074414
150940157,194726811
150970845,29864534
2374422052,11464597
2404270129,4730169
0,212826084
0,8186843
150959549,1845341
150975261,230248235
150939846,75658917
150936037,108049935
0,201624129
0,230270645
2404270129,9885864
150939846,100208194
150970845,133282491
0,56120416
150940157,230715390
2374422052,17342935
150959549,22653808
2374422052,292885274
0,231340748
2404270129,86157147
0,231340748
0,18228620
150959549,145720154
0,2946002
150975261,777748
150939846,42942539
0,4371576
977967666,4746434
150959549,127069597
231658837,82961680
150977876,233495521
150939846,210731176
231658837,39834464
2404270129,228162888
150939846,162159097
150938688,228409668
6152786240,234147890
0,56004960
0,30559
0,228443514
0,56004960
150977876,3690557
0,5325329
150975261,235543653
0,56004960
2404270129,10981379
150946182,235362223
2404270129,10981379
2404270129,10981379
2404270129,10981379
150946182,11383663
231658837,39834464
150940157,54914134
150936037,21752052
2404270129,48005494
2404270129,48005494
2404270129,48005494
2374422052,54812088
2374422052,54812088
0,30559
0,3483619
150970845,83196787
150946182,248084367
231658837,28379912
2404270129,246852381
0,236442276
150936037,1281652
150946182,236572187
150946182,248962106
150975261,75632952
2404270129,183583319
977967666,15448957
150972830,7435040
150959549,225034304
2374422052,246829135
2404270129,4730169
0,15784748
0,627014
150939846,237294625
150951309,4719178
2374422052,250118922
150940157,237650812
150946182,142668104
2374422052,15502197
150936037,250175998
0,2497642
6152786240,13774169
150970845,54521468
0,5687287
2404270129,43384036
150939846,48005494
150970845,49112899
150939846,593515
0,25851366
150940157,3031025
2404270129,48005494
0,93908277
150936037,250175998
150946182,173100599
150970845,54521468
2374422052,328476
2404270129,4730169
2404270129,22135040
150977876,280827
150938688,240134379
2374422052,25322169
150946182,113716480
150959549,110154
150946182,128323587
150940157,112448661
150970845,1640101
0,103482739
150938688,78475236
150939846,251831101
0,187982569
150939846,251831101
150959549,230287218
150939846,251831101
977967666,245014020
2404270129,7593634
150972830,38082225
150959549,2129659
150977876,241584087
0,48005494
0,56004960
0,48005494
0,48005494
0,253105562
150940157,25228552
2374422052,198522296
231658837,39834464
231658837,48005494
231658837,48005494
2404270129,243983185
231658837,48005494
150940157,253355372
231658837,28379912
0,41673708
977967666,245014020
2404270129,86157147
150977876,20479130
2374422052,15502197
150946182,29688752
150972830,85038298
0,7002402
2404270129,4730169
0,19403115
0,19403115
0,19403115
2404270129,7321624
0,238167649
150939846,17986403
977967666,245014020
231658837,48005494
231658837,48005494
150940157,50412282
0,253907249
2404270129,40235104
150972830,82931049
150939846,7533180
2374422052,121688409
977967666,3074414
977967666,16719911
231658837,48005494
0,54660
150951309,48005494
2374422052,36397791
0,31306292
150951309,48005494
2374422052,247283146
2404270129,124558729
2404270129,124558729
2404270129,124558729
2404270129,124558729
150972830,85038298
2404270129,247549339
150970845,2823295
0,123282042
150946182,173100599
150938688,103364909
231658837,9423452
150946182,121688409
150959549,37052599
150972830,129299910
2374422052,199447906
0,15547248
2404270129,48005494
150970845,509820
2404270129,138924514
150939846,254786010
150959549,242417904
150946182,253535695
2404270129,257232141
0,3074414
0,3074414
2404270129,39631451
150977876,41432369
0,85076667
150946182,48005494
2374422052,48005494
150939846,39834464
0,185368272
150970845,42249183
0,17932360
2404270129,4460223
150959549,229088971
150936037,26554998
150939846,244212300
150975261,260296338
2374422052,54812088
150977876,79017320
150939846,44510289
0,39834464
0,39834464
150959549,4333497
150939846,13786062
2374422052,2434555
0,79402947
0,27267565
150977876,267415666
150959549,60645407
150970845,55584831
150959549,250707031
150946182,86157147
150977876,159900749
150972830,267840066
0,185368272
150959549,250707031
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
2404270129,158256672
150946182,16708587
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
2374422052,15502197
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
150951309,48005494
2374422052,14906470
977967666,3074414
150939846,84385984
150939846,260293621
150938688,33745235
150946182,261689152
2374422052,15502197
150972830,268799519
150977876,261840044
150975261,8291981
150946182,211011898
2374422052,9485643
150946182,75319165
150938688,41278972
150972830,121688409
2374422052,253059
0,20959955
150970845,80566034
150946182,12745402
0,262701290
2404270129,25061321
150970845,3188163
231658837,48005494
150959549,269869520
0,262897311
977967666,3074414
150946182,48005494
0,270147913
150975261,28763024
150975261,217792435
150970845,270297986
0,1526315
150946182,173100599
0,52577854
150946182,51816582
150977876,40306585
2374422052,270823232
150939846,67763902
0,27712111
150939846,54812088
150972830,271101203
150959549,78747231
150975261,263359462
150975261,263359462
0,85076667
150946182,5644416
0,212826084
150940157,112448661
2374422052,271110898
150946182,19403115
150946182,263536057
150975261,263359462
150975261,263359462
0,85076667
150946182,270104354
2374422052,68756306
150946182,270104354
150946182,270104354
150946182,270104354
150946182,270104354
150946182,270104354
150946182,270104354
150959549,22990999
150936037,20822998
2404270129,271704137
150970845,20272449
150946182,4856099
0,204028931
150977876,51073671
2404270129,270113921
150946182,19021868
150959549,145720154
2404270129,270113921
2404270129,270113921
2404270129,270113921
2404270129,270113921
977967666,270114059
150970845,11886925
150959549,862329
150959549,3867738
150959549,264641633
150977876,44975633
0,25068452
150977876,44975633
150977876,44975633
977967666,270114059
977967666,270114059
977967666,270114059
977967666,270114059
977967666,270114059
977967666,270114169
150940157,85739621
0,24485668
977967666,270114169
977967666,270114169
977967666,270114169
977967666,270114169
977967666,270114169
2404270129,272628921
150946182,123604493
2404270129,16587333
150938688,283980553
2404270129,112448661
2374422052,28420265
150939846,39834464
0,39834464
231658837,39834464
150977876,157521745
150939846,244212300
977967666,17227730
150946182,54812088
150936037,80110815
0,21376171
150939846,47332984
0,3381564
231658837,39834464
0,55046933
231658837,39834464
150970845,273691250
0,26592123
150970845,274006405
150970845,258206632
150938688,17088076
150970845,282524520
0,88995260
0,274293565
0,286787483
2404270129,184222969
150939846,13700761
150946182,37289605
0,267655311
0,6645582
150977876,144495300
150972830,15880603
2404270129,183583319
2404270129,48005494
2404270129,48005494
2404270129,48005494
150939846,275133079
150946182,14860162
150975261,6555745
0,275083908
2404270129,48005494
2374422052,28420265
150970845,275357383
2404270129,287464918
150970845,26969202
0,112460997
231658837,158313246
0,7942852
0,54660
150940157,85888065
2404270129,139296
150972830,275841828
150970845,5101107
150939846,4313679
150946182,255399130
150940157,289634407
2404270129,138924514
231658837,276367369
150939846,19409558
150940157,289634407
231658837,48005494
2404270129,48005494
150977876,244234168
231658837,48005494
2404270129,48005494
231658837,48005494
231658837,48005494
231658837,48005494
231658837,48005494
150970845,52599704
231658837,48005494
0,2309350
150940157,22934147
2374422052,290356547
150972830,132859604
150970845,277184119
150959549,135554033
6152786240,13716757
2374422052,242543461
2404270129,85724766
2374422052,8556381
150940157,2127887
150977876,6397518
2374422052,28420265
150939846,277452270
0,16425882
150939846,39834464
150946182,25150356
150975261,278217375
0,50785402
0,5538193
150939846,17517740
0,7506078
0,8522669
150975261,2085820
150972830,293265806
977967666,29231103
150940157,150996291
150959549,47332984
150977876,42619492
150940157,235339261
150938688,56261633
0,19403115
150972830,25961174
150972830,293265806
2404270129,147826931
150959549,32154881
150939846,10162393
150939846,153234367
2404270129,295202276
0,279760783
150975261,295252224
150946182,86157147
150970845,295439663
150959549,9291591
0,48798316
150939846,280697623
2374422052,83441897
2404270129,56784852
150975261,77736056
150959549,56014166
150975261,281546377
2374422052,1658320
0,11855897
150970845,258206632
150977876,49297423
2404270129,12038774
150959549,209532998
150946182,40026044
150977876,121138895
6152786240,202076352
150946182,10396357
2374422052,25891765
150959549,298634303
2404270129,71751880
150959549,168997773
150939846,28420265
2404270129,38284695
150939846,89647336
150936037,48005494
150975261,48005494
2404270129,48005494
0,45915749
2404270129,48005494
2404270129,48005494
2404270129,48005494
2404270129,48005494
2404270129,48005494
150970845,198318816
150970845,299023912
150939846,269920467
150977876,297760762
150939846,267667177
150972830,7435040
150972830,9753561
150970845,1691585
2374422052,14818123
150975261,2085820
2404270129,293785809
150940157,4376788
2374422052,87816533
0,39834464
0,39834464
150975261,300549477
0,271793923
150970845,300797655
2374422052,59411393
2404270129,12171359
150959549,2536735
150939846,116740214
150959549,299224265
150959549,71550190
0,130681888
2374422052,242543461
150977876,42619492
150970845,35349062
150946182,18342756
150939846,271704137
150977876,38118149
150972830,2500100
150959549,41304049
150939846,314521613
150946182,314521613
150940157,3557909
150972830,302194048
150940157,208691110
2374422052,253059
0,302638833
150959549,34956782
150946182,150488044
0,66212362
2404270129,308979074
0,54812088
150940157,54812088
150959549,230287218
150936037,13034648
231658837,39834464
150970845,303264614
0,48256453
150940157,256460775
0,1297175
150939846,1121532
0,170418406
2374422052,48005494
150939846,316200
2374422052,9412057
150939846,9840816
150940157,14239697
150970845,317888141
150959549,299224265
150975261,4123883
2374422052,216382627
2374422052,91317596
0,54812088
2404270129,297257820
150970845,26656825
150940157,55951081
150972830,61080732
150939846,82555495
0,295879716
150939846,10623727
150970845,10430878
150977876,10974920
0,9429357
977967666,270114169
150970845,308341497
150951309,88020855
0,305497504
0,10289892
0,9783390
2374422052,14291665
150977876,10618511
2404270129,54518454
0,84988450
150940157,125574189
2404270129,54518454
150946182,306328906
2374422052,426112129
0,2715103
150939846,39834464
0,98035103
150970845,12514491
150977876,70996371
150939846,133871979
150970845,31557123
150940157,58264095
0,151804061
977967666,98049500
977967666,98049500
977967666,98049500
977967666,98049500
977967666,98049500
150946182,2789925
150939846,39834464
150939846,39834464
150939846,39834464
150939846,39834464
150939846,39834464
0,25407483
150975261,6378624
150970845,315170671
150959549,218247536
150940157,20314218
150939846,39834464
150939846,39834464
150946182,99932610
2404270129,111672499
150959549,145720154
150977876,3198637
0,192365131
150970845,217390660
150946182,17940075
150970845,26115808
231658837,309736353
150975261,9129248
0,427090368
0,324027900
2374422052,28420265
150970845,10796075
2404270129,83331742
150959549,42710251
150939846,254408545
150959549,168997773
150970845,199447906
977967666,328809295
150975261,126511331
150939846,84470311
231658837,107434423
150946182,8916363
150972830,23165254
2404270129,13045913
150970845,78134139
0,94871259
2404270129,325135786
150959549,121678213
0,78134139
150975261,3264544
2374422052,54812088
150938688,41216300
150975261,3264544
150975261,238425582
150936037,54812088
150946182,109645574
977967666,68432468
150959549,73484597
150959549,73484597
150959549,73484597
0,21708595
150959549,73484597
150959549,73484597
150959549,73484597
0,330581543
150959549,73484597
6152786240,28763024
0,4940955
150946182,19403115
231658837,107434423
150946182,19403115
2404270129,107434423
150939846,89647336
150959549,145720154
150959549,145720154
6152786240,758632
150940157,29658855
231658837,107434423
231658837,107434423
231658837,107434423
2404270129,107434423
150975261,639972
2374422052,121688409
150959549,332637211
150939846,19604182
2404270129,50402335
150970845,332701716
150975261,22186709
0,48005494
2404270129,46188658
0,123826516
2404270129,235513348
150939846,107434423
231658837,107434423
2404270129,107434423
2404270129,78372476
150970845,5974613
2374422052,259251861
0,8291976
977967666,11715008
150938688,37795322
2374422052,828164
231658837,107434423
150970845,102454676
231658837,107434423
231658837,107434423
2404270129,107434423
150940157,106048207
2404270129,107434423
150939846,107434423
2404270129,42951812
977967666,11715008
150939846,258796003
231658837,39834464
231658837,39834464
231658837,39834464
231658837,39834464
150939846,39834464
231658837,39834464
231658837,39834464
150939846,39834464
150939846,334342008
2404270129,212885663
2374422052,258796003
150939846,116740214
2404270129,346462113
0,191960035
150959549,34956782
2374422052,87802215
150970845,9295321
150975261,230287218
977967666,98049500
0,347066650
150970845,10181843
0,16727906
2404270129,238425582
231658837,107434423
231658837,107434423
150946182,107434423
150946182,107434423
150977876,243762276
0,6601753
150938688,400489936
150938688,400489936
150975261,63978361
0,112448661
150939846,28420265
150936037,1522662
150959549,335973028
150977876,42619492
150977876,42619492
150946182,253535695
150939846,28420265
150940157,359069961
6152786240,66772521
150940157,359069961
2404270129,20493911
150970845,78134139
977967666,201634344
2404270129,431339368
150959549,349435563
2404270129,297257820
150972830,332037199
150939846,4292542
0,107076441
2404270129,71751880
150940157,243782841
150940157,27705800
150977876,349832761
150940157,339761193
0,13931470
150946182,346462113
2404270129,297257820
2404270129,190880343
150938688,417837518
150936037,4859351
0,621691
150977876,65846629
150946182,18110984
150946182,66460783
150970845,241584087
2404270129,107434423
2404270129,107434423
2404270129,107434423
150939846,9107439
150970845,35166626
2404270129,111812937
0,3074414
231658837,39834464
0,37940201
150975261,230287218
0,277886691
150959549,26679238
150970845,65158746
2374422052,53454809
150946182,9065858
977967666,98049500
150977876,55931138
150970845,5554259
150939846,15588536
150970845,48674965
150939846,9107439
231658837,80780128
0,295949636
0,534305
150946182,108351412
150939846,19755747
150946182,109645574
150975261,230287218
150939846,32689598
150970845,12929465
150946182,86893100
150939846,219526255
150939846,219526255
150975261,178658069
150939846,219526255
150939846,219526255
2374422052,219526255
150939846,219526255
2374422052,177435971
6152786240,359206433
150959549,116778777
0,152359404
0,16993
150975261,9561032
150940157,19403115
150939846,111812937
150970845,164507760
150939846,12621577
2374422052,368468122
0,3074414
150977876,187206038
150939846,190507384
150972830,35759435
150970845,324764569
2404270129,359069961
150946182,359069961
2404270129,107434423
0,707453
150975261,48869167
0,121688409
150970845,17050325
150959549,51002035
0,4730817
0,3074414
150975261,369487132
150970845,84774732
0,335170207
0,39834464
231658837,39834464
2404270129,111812937
2374422052,369731804
150939846,1037140
2374422052,156572674
150959549,177435971
0,3074414
2374422052,28420265
150977876,91020707
0,3271086
0,111812937
2404270129,107434423
150959549,51002035
150959549,8663396
150940157,77028920
2404270129,123979406
150977876,177602036
150940157,359069961
150977876,134569943
2374422052,5741615
2404270129,6372203
150939846,22987830
0,3074414
231658837,107434423
231658837,107434423
150970845,35560959
150975261,5773546
150975261,296438627
150939846,10407182
2374422052,7652593
2404270129,6372203
2404270129,6372203
2404270129,6372203
2404270129,6372203
150940157,107605
2404270129,50250626
0,693388
0,54660
0,84891625
150970845,359069961
2404270129,107434423
2404270129,107434423
2404270129,107434423
150940157,359069961
150940157,359069961
2404270129,359069961
2404270129,359069961
0,94459
150959549,364725335
150959549,371227093
150977876,106926782
2404270129,52999951
2404270129,107434423
150936037,21375318
2404270129,107434423
231658837,28379912
2404270129,107434423
2404270129,107434423
2404270129,111812937
150938688,400489936
150940157,45345633
2404270129,107434423
2404270129,359069961
0,185394567
150959549,63944937
2404270129,107434423
2404270129,107434423
2404270129,107434423
2404270129,107434423
0,4252442
150977876,404082594
2404270129,359069961
0,209142715
2374422052,54812088
2404270129,183583319
150940157,75333388
0,10584593
2404270129,107434423
2404270129,42157539
150946182,359069961
150946182,365815016
150959549,48973090
231658837,39834464
150939846,39834464
231658837,39834464
150939846,116740214
0,361224830
2404270129,359069961
150972830,52885031
0,9615311
150939846,19340919
2404270129,107434423
2404270129,107434423
150939846,17182418
150939846,3335257
150975261,117708870
150939846,22987830
150970845,147226914
150939846,10555118
150975261,26648538
231658837,116610090
150936037,25061321
150946182,6311660
150939846,18767847
150972830,65832379
150972830,65832379
150972830,65832379
150972830,65832379
150972830,65832379
150972830,65832379
150975261,3143442
0,19403115
150975261,3143442
150940157,52938312
977967666,258796003
231658837,374524587
0,3074414
150939846,190507384
150939846,107434423
150939846,107434423
2404270129,359069961
2404270129,107434423
0,111812937
150946182,15616324
150940157,8009691
150940157,373549227
2404270129,359069961
150940157,359069961
150959549,371227093
150946182,94672054
2404270129,107434423
231658837,107434423
150959549,371227093
2404270129,25061321
0,259452426
2404270129,107434423
231658837,107434423
150970845,229981914
150939846,39834464
150939846,26559947
0,370026008
2404270129,380354778
0,38707958
150939846,54495132
0,46408947
150939846,327497273
231658837,107434423
150939846,111812937
150975261,2103168
150959549,49209595
150959549,316012822
150946182,3381100
2404270129,86157147
0,12273725
231658837,107434423
0,375701490
150946182,359069961
0,19403115
150970845,74044576
150977876,926885
150938688,126116834
2404270129,107434423
2404270129,107434423
2404270129,107434423
2404270129,107434423
2404270129,107434423
150940157,25110157
150975261,178727973
2404270129,109283396
150940157,376210214
150946182,159774529
231658837,376210116
2374422052,107456887
2374422052,359069961
0,51372899
231658837,28379912
2404270129,190880343
2404270129,86157147
150939846,37737562
231658837,357567003
0,2237228
2404270129,297257820
150970845,12842009
150940157,340706410
0,19403115
2404270129,263502162
2374422052,19195664
2374422052,72621687
150946182,22186709
150977876,8146482
6152786240,359206433
150975261,296438627
150938688,111812937
977967666,173100599
0,60650822
0,44101586
0,44101586
2404270129,107434423
2404270129,107434423
2404270129,107434423
150970845,80566034
2374422052,63818298
150970845,48005494
0,271793923
2374422052,377129678
150951309,383979288
2404270129,377129678
2404270129,377129678
0,111812937
150951309,383995762
150936037,269905219
150959549,29819513
150977876,79736315
150940157,900531
150940157,1595687
150970845,286714970
150977876,56788455
150946182,78582329
150972830,986588
2404270129,4460223
2404270129,19403115
2404270129,260425286
977967666,3074414
150946182,236572187
2404270129,107434423
2404270129,372675263
150970845,3114561
2374422052,92742089
2404270129,107434423
2404270129,107434423
2404270129,107434423
2404270129,372675263
2404270129,107434423
2404270129,107434423
150977876,354229
150975261,3143442
0,11377707
150970845,54363958
0,1676880
150939846,385633049
2404270129,6372203
0,103429068
150946182,21939924
6152786240,385751732
0,201624129
0,11510476
0,271793923
0,38387186
150970845,276540984
150975261,97217149
2404270129,107434423
2404270129,107434423
2404270129,31751507
150970845,96486770
150939846,3677488
150939846,82122019
231658837,297257820
150975261,3143442
150975261,3143442
150975261,3143442
150940157,340706410
150972830,77347820
231658837,107434423
231658837,107434423
231658837,107434423
150939846,3677488
2374422052,28420265
2404270129,386420269
150972830,1729690
150946182,111812937
150977876,105858130
0,168817864
2404270129,297257820
2404270129,297257820
2404270129,297257820
150972830,159544835
0,23857689
150939846,100208194
150946182,99932610
2404270129,357567003
150946182,266331121
231658837,107434423
231658837,107434423
231658837,107434423
2374422052,28420265
0,189432621
150946182,4856099
150939846,19968060
0,4144919
0,386927387
150940157,359069961
150977876,387457933
150940157,8472702
150977876,10087066
150975261,2497649
0,39834464
0,190507384
150946182,137763229
150975261,8660724
150938688,10753226
0,72771939
2404270129,107434423
150970845,8203540
2404270129,268081550
150939846,3677488
150946182,55592749
150977876,61705520
0,392008454
150946182,99932610
0,2237228
2374422052,28452678
2404270129,107434423
2404270129,107434423
150970845,1729224
2404270129,111812937
150938688,3108971
0,75897682
150939846,62984756
150959549,35498588
150959549,299224265
0,1676880
150970845,390273010
150946182,99932610
150946182,99932610
150970845,388771176
150946182,383875985
150970845,35560959
0,209142715
0,55710174
2404270129,86157147
977967666,3074414
977967666,3074414
150939846,57999409
150959549,44468083
150939846,39834464
150939846,39834464
231658837,86157147
2404270129,179254749
0,68454593
231658837,107434423
231658837,107434423
0,3074414
150939846,107434423
150970845,1729224
150970845,1729224
150939846,107434423
150939846,107434423
150939846,107434423
0,30559
0,108156605
150946182,99932610
0,3074414
2404270129,111812937
2374422052,393164752
2404270129,56784852
0,7155362
150959549,373303
2374422052,57999409
2404270129,107434423
2404270129,107434423
150936037,961775
150940157,16373615
150939846,107434423
150939846,107434423
2404270129,359069961
2374422052,6919835
150946182,377129678
2404270129,377129678
150975261,101749361
2404270129,80333752
2404270129,80333752
150946182,17342935
150970845,35560959
2404270129,107434423
150939846,37257444
2404270129,107434423
150939846,107434423
977967666,3074414
977967666,1434762
2404270129,80333752
150939846,107434423
150939846,107434423
2404270129,23165254
2404270129,163477356
150975261,39880373
2404270129,71751880
150946182,111812937
2404270129,107434423
0,21506921
977967666,3074414
0,185368272
2374422052,166251012
2404270129,30832
150975261,26069638
2404270129,136125676
150940157,194726811
2404270129,107434423
0,109258795
0,19075004
2404270129,107434423
2374422052,5741615
2374422052,18051175
0,6726676
150946182,338413349
977967666,111812937
0,111812937
977967666,111812937
977967666,111812937
150975261,391344196
150940157,50412282
2374422052,59411393
150975261,22698184
0,21152439
2374422052,59411393
150946182,182288299
0,97862069
2404270129,158097051
0,158764973
150972830,5761720
2404270129,340706410
2374422052,246829135
150975261,116740214
2404270129,107434423
2404270129,107434423
2404270129,107434423
150946182,185272097
150959549,52577854
150975261,225461966
150946182,99932610
150970845,2872642
150970845,104952277
2404270129,107434423
231658837,39834464
150938688,68548903
2404270129,4463912
150970845,20339860
2404270129,377129678
2374422052,86369177
2404270129,4730169
150939846,39834464
231658837,39834464
0,39834464
231658837,39834464
150946182,375166113
977967666,20045771
977967666,3074414
977967666,3074414
150959549,188538325
2404270129,359069961
150970845,22556518
150975261,131000753
150946182,100208194
150946182,100208194
150970845,12913415
150946182,99932610
2404270129,22059674
2404270129,1608733
2404270129,1608733
2404270129,1608733
2404270129,1608733
0,90647253
2404270129,107434423
150946182,106551502
150959549,58936064
150940157,20439734
150975261,362445220
0,132896815
2374422052,399759096
0,7506078
150970845,359069961
150939846,39834464
977967666,357277
2404270129,107434423
977967666,3074414
2404270129,107434423
2404270129,4730169
150959549,394977970
2404270129,396946288
150936037,399919223
150972830,298721073
2404270129,160392384
150940157,23165079
2404270129,4874276
2404270129,1608733
2404270129,267653164
150959549,1452570
150940157,4376788
150946182,99932610
2404270129,54518454
150959549,289666185
150970845,12584951
0,35563669
0,308591390
150939846,39834464
150939846,39834464
150939846,39834464
150936037,30670258
2404270129,1608733
0,3074414
0,158764973
150940157,59100690
2404270129,1608733
231658837,24089598
150946182,99932610
2374422052,25110157
150940157,31187125
150940157,213636683
2404270129,1608733
2404270129,1608733
0,26107449
2404270129,80333752
150970845,242754149
150959549,1452570
2404270129,1608733
150946182,26334612
231658837,107434423
150938688,400489936
150938688,400489936
2374422052,19304546
0,171496186
231658837,86157147
150936037,53363311
2404270129,107434423
231658837,107434423
150970845,445732930
2374422052,19304546
2404270129,1787819
150977876,49297423
2374422052,24742368
150975261,23160576
2374422052,126626529
0,39834464
0,3074414
0,39834464
150939846,211742313
150970845,22986456
2374422052,31213996
150939846,82555495
0,182268086
150970845,509820
0,107076441
0,6239614
150940157,3107506
0,3074414
150975261,314324381
150975261,1654423
150970845,445732930
150970845,445732930
2404270129,357567003
150946182,3502513
2404270129,374079147
0,22060525
150940157,135715956
150970845,101285257
150939846,79676296
0,5403550
977967666,3074414
2374422052,28452678
150959549,328814696
150970845,66580878
150959549,136214203
150959549,33995288
2404270129,107434423
2404270129,107434423
2404270129,107434423
2404270129,107434423
150975261,121688409
977967666,3074414
150940157,398313796
150970845,23564070
150946182,118393044
150975261,28763024
150975261,28763024
2404270129,1608733
2404270129,1608733
2404270129,1608733
2404270129,1608733
2404270129,1608733
150975261,64063733
0,3074414
2404270129,48005494
150946182,263502162
2404270129,48005494
150959549,252665253
2404270129,48416955
2404270129,236654939
2374422052,157567756
2374422052,6171087
2404270129,163477356
2404270129,359069961
150939846,80566122
150946182,28420265
0,3074414
150939846,107434423
150939846,107434423
150946182,6198284
150946182,401989179
150940157,359069961
0,119818549
150975261,163261952
150959549,70281924
150939846,402210661
2404270129,377129678
0,51150587
150939846,9107439
977967666,402330479
150939846,402210661
150946182,6802017
2374422052,14677497
150970845,403710778
150959549,60916258
0,13079767
150970845,52529498
0,9951683
2404270129,396946288
0,24602663
0,3074414
150946182,66838530
150970845,405661538
150939846,174595902
2404270129,396946288
150946182,74368477
150946182,40323640
150970845,246442225
0,41502911
0,53026081
150939846,3677488
0,3752499
150970845,11660403
150939846,107434423
150939846,107434423
0,509986
150972830,58929617
150975261,28420265
0,138784466
150940157,405884343
150946182,74301373
150939846,107434423
150959549,386924759
150940157,7058575
150975261,8660724
150936037,5630551
150939846,114731080
2404270129,340706410
0,10289892
150975261,7697045
150970845,35560959
150975261,340706410
150939846,107434423
150939846,107434423
150959549,8292018
150975261,340706410
0,11268592
150938688,247975
0,102237042
0,55574884
2404270129,41101068
150939846,107434423
150939846,107434423
150939846,107434423
150939846,107434423
150939846,107434423
0,1999339
150959549,9599228
2404270129,406624338
150970845,11273423
150940157,22783179
150939846,402210661
150939846,402210661
150939846,402210661
0,60818835
977967666,3074414
2404270129,35659500
150940157,247088829
150939846,398317720
150940157,30509873
2374422052,21730644
0,3074414
150959549,54812088
150959549,54812088
2374422052,54812088
0,351880691
150975261,180067733
2404270129,404216288
150975261,406988479
150959549,349247521
2374422052,121688409
2374422052,36663869
0,4560625
2374422052,150473705
150970845,27411460
0,48005494
0,14540599
150970845,68473905
6152786240,1012040
150939846,107434423
231658837,18116192
150940157,5216008
2404270129,403546810
0,6165010
150938688,28694313
2404270129,233739499
150975261,53487943
0,16931784
2404270129,179254749
2404270129,396946288
150970845,52529498
2404270129,396946288
2404270129,80333752
150975261,104127033
0,379462222
150959549,407924267
150946182,403721929
231658837,34314645
150975261,102291185
150970845,83432804
2374422052,3539890
150959549,407735842
150975261,163261952
0,405669947
0,1999339
150940157,5137566
0,406074997
150970845,271610128
150972830,15288819
150972830,15288819
150972830,15288819
150940157,20329893
0,67399442
150975261,409129017
150975261,409129017
150975261,409129017
150940157,31558020
150939846,275634850
2404270129,408512841
2404270129,111812937
2374422052,28420265
150939846,402210661
977967666,3074414
0,8190637
150939846,402210661
150977876,6179105
150938688,409726550
2374422052,192303333
150946182,13930301
0,66647347
231658837,107434423
2404270129,314324381
977967666,15944284
150975261,3313235
150959549,79576430
150946182,401989179
2404270129,111812937
150970845,13700897
150959549,150488044
150970845,110075313
0,18887656
150970845,48674965
150970845,60704884
0,252420579
977967666,3074414
0,379462222
150970845,341433634
2404270129,359069961
150940157,78739455
150970845,341433634
150940157,410376039
231658837,65410799
150946182,13930301
150970845,88779324
0,118851178
6152786240,5941255
0,5961811
2374422052,152734194
231658837,198460829
2404270129,340706410
150975261,4656446
150975261,409129017
0,111812937
150946182,410570167
150940157,36677345
2374422052,152734194
2374422052,152734194
2404270129,397766412
150977876,33987530
0,330727055
150970845,68582895
150946182,106972
0,411134669
150946182,412971138
150939846,73849177
0,3335490
0,158764973
150970845,9730102
2404270129,121354307
150940157,377129678
150939846,180543579
150975261,4656446
0,30718066
0,124060715
2404270129,76261171
150970845,4942505
0,407735842
2374422052,107434423
2374422052,107434423
2374422052,107434423
2374422052,107434423
150970845,39088691
0,122723469
150972830,34118872
150938688,407735842
2374422052,8009691
150959549,26728349
2374422052,13100444
150938688,409726550
2374422052,289549340
150940157,397723391
231658837,19475092
150975261,104127033
150977876,407735842
150977876,25061321
150946182,162181553
150939846,55993439
150939846,55993439
0,411777355
150946182,31664755
0,16258444
0,48005494
150940157,40152005
150946182,227147777
150939846,55993439
2374422052,33119827
150939846,1121532
150939846,180543579
150959549,44949379
150939846,3422198
2404270129,164833468
6152786240,64704179
150939846,161841146
0,121688409
150946182,46123709
150939846,44171252
150975261,340706410
150946182,5308727
150940157,20238688
977967666,402330479
2404270129,98913111
2374422052,6066391
0,16258444
150975261,238425582
2404270129,39834464
2374422052,107434423
2374422052,34797993
150939846,44396588
2404270129,39834464
150939846,412463063
150959549,236420562
2374422052,25110157
150939846,28420265
150959549,243989608
150939846,541036
150939846,111812937
150975261,85091108
150939846,170652190
150970845,415322199
0,124471331
150940157,81150668
150959549,373292653
977967666,402330479
150977876,129774306
150977876,189578858
2404270129,359069961
2374422052,28420265
2374422052,107434423
150936037,27756359
2374422052,80275196
2404270129,386420269
150975261,34923136
150936037,415709037
150939846,48005494
0,78134139
150975261,27568875
150970845,47745000
0,18494044
150970845,3685541
150970845,264641633
150939846,3425781
0,407735842
2404270129,107434423
0,417181434
0,24212314
2404270129,20493911
2374422052,4858949
0,101954506
2404270129,359069961
977967666,407735842
977967666,255614477
0,95178017
150946182,236572187
2374422052,29666316
150975261,417867406
150975261,85120723
150939846,417530134
0,416350114
2404270129,372982351
150970845,280697623
150977876,271663656
150970845,79736315
150946182,1743126
231658837,107434423
150940157,6171114
2404270129,359069961
2404270129,417659573
2374422052,3539890
