listing_id,host_id
27966220,118738966
29361063,3034912
27984069,16425882
27993068,13701143
27993345,13701143
29372096,5259943
28027896,207918249
29384355,7704718
29396603,7717515
28029784,51239878
29418584,621691
28051388,210983160
29488633,30365082
28051995,211908204
29594876,53552204
28106693,16306173
29628857,13220175
28150567,70225734
28154887,203784993
29636462,175731585
28202957,65048930
29636713,215121392
28208320,34596895
28214746,446639
29657673,865961
29762331,118600611
28220417,212885663
28249646,16537927
29775779,21528698
29776840,82377119
28310191,42520514
29798397,7611538
28317348,32631462
29798498,100605868
28385302,127739147
28403400,4730169
29802192,42942539
29848922,1028057
28411010,100208194
29849964,3738871
28414569,17169483
28466540,86157147
29877836,224683101
29881128,50893
28471944,63986971
28521122,145720154
28581267,74727763
29889060,224724210
28590842,3074414
29961931,224724210
28656754,13681407
29979422,24127926
28677425,216363005
30013204,2536
30018439,10697929
28693622,63282757
30024068,3074414
28699203,194726811
30044044,29864534
28712510,11464597
28722561,4730169
28781130,212826084
30044981,8186843
30093335,1845341
30772471,230248235
30113499,75658917
30114679,108049935
30124134,201624129
30775742,230270645
30808504,9885864
30130681,100208194
30815319,133282491
30131884,56120416
30859809,230715390
30894545,17342935
30176806,22653808
30228341,292885274
30960947,231340748
30234326,86157147
31040215,231340748
30237428,18228620
31116686,145720154
30270054,2946002
31129657,777748
31138126,42942539
30290674,4371576
31145360,4746434
31202562,127069597
30407197,82961680
31219270,233495521
31219741,210731176
31221278,39834464
30417137,228162888
31243526,162159097
30421688,228409668
31287568,234147890
30426117,56004960
31294061,30559
30426797,228443514
31321961,56004960
31391400,3690557
30430318,5325329
31444663,235543653
30500795,56004960
30539193,10981379
31462782,235362223
30539198,10981379
30540162,10981379
30540439,10981379
30578185,11383663
30739349,39834464
31465446,54914134
31476418,21752052
32918175,48005494
32918230,48005494
32918301,48005494
32922639,54812088
32922642,54812088
32944774,30559
31489880,3483619
32961595,83196787
32963775,248084367
31498217,28379912
32993666,246852381
31545482,236442276
33020993,1281652
31562982,236572187
33079261,248962106
31593357,75632952
33079505,183583319
33120365,15448957
31602811,7435040
31623027,225034304
33120448,246829135
33149601,4730169
31623201,15784748
33170097,627014
31649637,237294625
33200897,4719178
33219833,250118922
31690879,237650812
31800143,142668104
33224279,15502197
33225888,250175998
31823878,2497642
33246518,13774169
31861313,54521468
33249339,5687287
31876965,43384036
31888796,48005494
33250388,49112899
33252187,593515
31908087,25851366
31985844,3031025
31991625,48005494
33253927,93908277
33270711,250175998
33276085,173100599
33286578,54521468
32009047,328476
33327082,4730169
32015904,22135040
33350586,280827
32028467,240134379
33374955,25322169
32049112,113716480
33395033,110154
32064854,128323587
33400483,112448661
32067665,1640101
33406731,103482739
32089743,78475236
33428665,251831101
32103231,187982569
33428969,251831101
32115631,230287218
33429082,251831101
33516836,245014020
32169794,7593634
33531706,38082225
32172218,2129659
32195610,241584087
33583687,48005494
32269368,56004960
33585932,48005494
33586036,48005494
33589084,253105562
32290682,25228552
32410643,198522296
32420771,39834464
33617423,48005494
33617465,48005494
32474278,243983185
33617656,48005494
33618905,253355372
33619584,28379912
32476765,41673708
33643046,245014020
33690503,86157147
32478511,20479130
33692462,15502197
33717119,29688752
33717205,85038298
32524046,7002402
32526287,4730169
33734737,19403115
33735026,19403115
33735132,19403115
33738155,7321624
32590821,238167649
32595122,17986403
32596443,245014020
33742635,48005494
33742761,48005494
32611866,50412282
33776522,253907249
32619057,40235104
33800373,82931049
32645076,7533180
32664028,121688409
32680074,3074414
33803288,16719911
32691011,48005494
32747568,54660
33803909,48005494
32793488,36397791
32836458,31306292
33804169,48005494
32869227,247283146
33833730,124558729
33845513,124558729
33845521,124558729
33845538,124558729
33856812,85038298
32902443,247549339
34037427,2823295
33877230,123282042
34066096,173100599
33878810,103364909
34097274,9423452
33900098,121688409
33915271,37052599
34162981,129299910
33915294,199447906
34177477,15547248
33940567,48005494
34226545,509820
33941434,138924514
33961254,254786010
34235091,242417904
33988269,253535695
34259570,257232141
34264537,3074414
34293672,3074414
34002012,39631451
34310719,41432369
34311900,85076667
34368191,48005494
34369757,48005494
34371592,39834464
34385038,185368272
35339569,42249183
35340461,17932360
34397966,4460223
34409642,229088971
35350514,26554998
34448530,244212300
34472056,260296338
35360181,54812088
35420708,79017320
34473541,44510289
34502984,39834464
34503476,39834464
35465643,4333497
35490462,13786062
34504826,2434555
35522201,79402947
34505467,27267565
35544099,267415666
34505734,60645407
35546534,55584831
34512007,250707031
35577491,86157147
34533709,159900749
35601606,267840066
34534774,185368272
34535666,250707031
35640939,48005494
35641894,48005494
35641916,48005494
35641921,48005494
35641925,48005494
35641936,48005494
35641942,48005494
35641946,48005494
34550517,158256672
34571618,16708587
35641951,48005494
35641956,48005494
35641961,48005494
35641964,48005494
34575757,15502197
35641971,48005494
35641980,48005494
35641985,48005494
35641988,48005494
35641991,48005494
35641994,48005494
35642001,48005494
35642004,48005494
35642009,48005494
35642015,48005494
35642020,48005494
35642035,48005494
35642589,14906470
34623511,3074414
34624605,84385984
35718046,260293621
34664482,33745235
34690515,261689152
34693229,15502197
35735114,268799519
34714794,261840044
35807042,8291981
34756492,211011898
34758003,9485643
34779314,75319165
35831247,41278972
34781110,121688409
35843937,253059
34817437,20959955
35870877,80566034
35875249,12745402
34845194,262701290
34845472,25061321
34859541,3188163
35878305,48005494
35879017,269869520
34870723,262897311
34879512,3074414
35882466,48005494
35915436,270147913
35933365,28763024
34891924,217792435
35937764,270297986
34907038,1526315
34912079,173100599
35941342,52577854
34912429,51816582
35942460,40306585
35998945,270823232
34924092,67763902
34941478,27712111
36033478,54812088
36035418,271101203
36037114,78747231
34950265,263359462
34950524,263359462
34976195,85076667
36073318,5644416
34976744,212826084
36075411,112448661
36107139,271110898
34977600,19403115
34978518,263536057
34980478,263359462
34981119,263359462
34982508,85076667
36109021,270104354
34983149,68756306
36109243,270104354
36109379,270104354
36111633,270104354
36111689,270104354
36111813,270104354
36111871,270104354
36114524,22990999
35002263,20822998
36119692,271704137
35007118,20272449
36135642,4856099
36185059,204028931
35042947,51073671
36201051,270113921
35063529,19021868
35125287,145720154
36201350,270113921
36201648,270113921
36201756,270113921
36201910,270113921
36202177,270114059
35131800,11886925
35162444,862329
36210433,3867738
35162967,264641633
36212430,44975633
35188070,25068452
36212774,44975633
36213039,44975633
36235581,270114059
36235813,270114059
36235984,270114059
36236107,270114059
36236176,270114059
36236883,270114169
35189721,85739621
35204718,24485668
36237111,270114169
36237271,270114169
36237679,270114169
36237869,270114169
36238111,270114169
36245973,272628921
35265089,123604493
35286216,16587333
37589026,283980553
36277783,112448661
37629139,28420265
37637187,39834464
37637210,39834464
37637220,39834464
36299054,157521745
37640654,244212300
36308783,17227730
36315824,54812088
37657464,80110815
37715703,21376171
36316902,47332984
36382080,3381564
36390933,39834464
37745352,55046933
36391442,39834464
36399180,273691250
37785517,26592123
36444242,274006405
37803226,258206632
36450142,17088076
37830153,282524520
37854281,88995260
36480820,274293565
37863703,286787483
36491125,184222969
37935442,13700761
36512479,37289605
37936390,267655311
36519711,6645582
37946126,144495300
36595243,15880603
37946796,183583319
37965890,48005494
37966117,48005494
37966861,48005494
36603045,275133079
37972938,14860162
36607757,6555745
36607801,275083908
37992329,48005494
36608970,28420265
36634976,275357383
37993850,287464918
36638018,26969202
37997087,112460997
36641702,158313246
38020471,7942852
36642294,54660
36696017,85888065
38050690,139296
36699283,275841828
38077704,5101107
38130168,4313679
36732856,255399130
38130428,289634407
36768888,138924514
36770186,276367369
38154526,19409558
38155445,289634407
38189060,48005494
38189155,48005494
38212434,244234168
38212923,48005494
38213130,48005494
38213184,48005494
38213413,48005494
38213467,48005494
38213516,48005494
36773048,52599704
38214176,48005494
36813974,2309350
36844733,22934147
38218485,290356547
36876200,132859604
36878218,277184119
38267428,135554033
36884717,13716757
38269480,242543461
38281449,85724766
36885171,8556381
36886917,2127887
38328402,6397518
38334917,28420265
36914638,277452270
38356001,16425882
36982300,39834464
38411759,25150356
37006004,278217375
38453480,50785402
37018551,5538193
38455132,17517740
37018606,7506078
38458925,8522669
37026452,2085820
38464334,293265806
37060308,29231103
38487282,150996291
38491779,47332984
38577667,42619492
38577704,235339261
37085792,56261633
38605259,19403115
37112808,25961174
38626919,293265806
37125115,147826931
38642074,32154881
37132009,10162393
37152857,153234367
38645782,295202276
37177460,279760783
38646737,295252224
37183033,86157147
38669233,295439663
37203570,9291591
38698070,48798316
37285625,280697623
38734769,83441897
37300439,56784852
37354182,77736056
38779774,56014166
37364134,281546377
38796485,1658320
38801315,11855897
37398761,258206632
37429919,49297423
38846160,12038774
38851917,209532998
37453565,40026044
38853614,121138895
37458589,202076352
38962977,10396357
37495691,25891765
38979488,298634303
37525182,71751880
38981597,168997773
37540799,28420265
39003023,38284695
37542043,89647336
37563836,48005494
37563871,48005494
39035076,48005494
39008025,45915749
39035099,48005494
39035210,48005494
39035255,48005494
39035289,48005494
39035379,48005494
39065345,198318816
39021494,299023912
39085337,269920467
39028568,297760762
39086420,267667177
40291017,7435040
39135549,9753561
40293242,1691585
40293561,14818123
40332328,2085820
39136353,293785809
40370789,4376788
40373705,87816533
39139002,39834464
39139039,39834464
39174333,300549477
40375573,271793923
39199725,300797655
40377483,59411393
40400915,12171359
39230471,2536735
39246120,116740214
40411891,299224265
39300764,71550190
40470400,130681888
40488305,242543461
40534017,42619492
39317146,35349062
40539898,18342756
40568019,271704137
39320169,38118149
39335596,2500100
39362742,41304049
40591370,314521613
40610760,314521613
39366283,3557909
39398514,302194048
40652476,208691110
40678367,253059
39399191,302638833
40681715,34956782
40701591,150488044
39439816,66212362
40752050,308979074
39467892,54812088
39467894,54812088
39468154,230287218
39475710,13034648
40758637,39834464
39479972,303264614
40771059,48256453
39483019,256460775
40776718,1297175
40805092,1121532
39488399,170418406
39528971,48005494
40805123,316200
39533006,9412057
40806100,9840816
40843077,14239697
40844564,317888141
40881328,299224265
39561422,4123883
40911008,216382627
39607495,91317596
40924285,54812088
40925501,297257820
39652309,26656825
40952685,55951081
39655294,61080732
40953233,82555495
39656942,295879716
39676926,10623727
40984205,10430878
39698460,10974920
40985315,9429357
39724418,270114169
41003115,308341497
39728889,88020855
39747458,305497504
41030199,10289892
39748737,9783390
41049714,14291665
39781932,10618511
39798869,54518454
39799129,84988450
41110236,125574189
39799154,54518454
39817809,306328906
41110297,426112129
39818131,2715103
39841667,39834464
39897579,98035103
41147776,12514491
39907322,70996371
41154313,133871979
41174101,31557123
39920553,58264095
41175190,151804061
39948923,98049500
39949477,98049500
39949647,98049500
39949725,98049500
39950187,98049500
41179062,2789925
39975983,39834464
39975989,39834464
39976270,39834464
39976966,39834464
39977257,39834464
39984403,25407483
41180309,6378624
41187145,315170671
39994345,218247536
41193030,20314218
40011876,39834464
40012103,39834464
40062403,99932610
41194214,111672499
41217535,145720154
40094089,3198637
41218952,192365131
41237942,217390660
40117589,17940075
41261006,26115808
40135417,309736353
41262912,9129248
40152140,427090368
41264641,324027900
41274483,28420265
40154230,10796075
40162643,83331742
41299302,42710251
40236812,254408545
41321239,168997773
41325715,199447906
41666500,328809295
41683969,126511331
41348998,84470311
41701444,107434423
41709982,8916363
41745413,23165254
41381981,13045913
41770912,78134139
41773942,94871259
41413522,325135786
41501657,121678213
41534667,78134139
41535117,3264544
41774730,54812088
41775500,41216300
41536298,3264544
41539137,238425582
41778027,54812088
41819596,109645574
41565869,68432468
41598064,73484597
41599161,73484597
41599876,73484597
41819916,21708595
41601121,73484597
41601649,73484597
41602651,73484597
41828549,330581543
41604840,73484597
41842729,28763024
41621212,4940955
41885957,19403115
42853396,107434423
41886024,19403115
42856473,107434423
41907357,89647336
42860814,145720154
42861356,145720154
41939384,758632
42862942,29658855
41976609,107434423
41976651,107434423
41976700,107434423
42869442,107434423
42894717,639972
41982286,121688409
42001650,332637211
42902065,19604182
42981588,50402335
42002823,332701716
42987988,22186709
42994085,48005494
42004276,46188658
42006977,123826516
43043911,235513348
42031223,107434423
42031254,107434423
42031281,107434423
43045062,78372476
43046080,5974613
43047552,259251861
42043837,8291976
43060179,11715008
43103347,37795322
42047178,828164
42065054,107434423
43110115,102454676
42065094,107434423
42065596,107434423
42081811,107434423
43143775,106048207
42084111,107434423
42084151,107434423
42117836,42951812
43188510,11715008
43259594,258796003
43320821,39834464
43320824,39834464
43320826,39834464
43320830,39834464
43320834,39834464
43320837,39834464
43367930,39834464
43368117,39834464
42138876,334342008
43432648,212885663
43452476,258796003
42180043,116740214
43458820,346462113
42201985,191960035
43461448,34956782
42208169,87802215
43498717,9295321
42224622,230287218
42247084,98049500
43510567,347066650
42313537,10181843
43519844,16727906
42353206,238425582
42375267,107434423
42375389,107434423
42375633,107434423
42375710,107434423
42380390,243762276
43531859,6601753
43554835,400489936
43554849,400489936
42401874,63978361
43592678,112448661
42414204,28420265
42488475,1522662
43609683,335973028
43653096,42619492
43661722,42619492
42510454,253535695
42511001,28420265
43678385,359069961
42512576,66772521
43678392,359069961
43702358,20493911
42583357,78134139
43727112,201634344
42606280,431339368
43732745,349435563
43748129,297257820
42609622,332037199
43752988,4292542
42613276,107076441
42628302,71751880
42629440,243782841
43765455,27705800
43770916,349832761
42646755,339761193
43777419,13931470
43802203,346462113
43807087,297257820
42648598,190880343
42655807,417837518
43861016,4859351
43872195,621691
42657585,65846629
43912436,18110984
42671642,66460783
42672886,241584087
42681447,107434423
42681629,107434423
42681692,107434423
42688279,9107439
43914151,35166626
43924360,111812937
43958243,3074414
43958528,39834464
42689162,37940201
44016360,230287218
44037101,277886691
44037688,26679238
42695194,65158746
42712915,53454809
44046825,9065858
42773371,98049500
42786661,55931138
44135289,5554259
42796054,15588536
44139610,48674965
44247996,9107439
44281181,80780128
44153528,295949636
44307394,534305
44307621,108351412
44155604,19755747
44164238,109645574
44170007,230287218
44197192,32689598
44318220,12929465
44229955,86893100
44233652,219526255
44233690,219526255
44325029,178658069
44233706,219526255
44233744,219526255
44233827,219526255
44233839,219526255
44335762,177435971
45467053,359206433
44357965,116778777
44358530,152359404
45468065,16993
45481895,9561032
44360168,19403115
44373970,111812937
45508064,164507760
44391446,12621577
45517491,368468122
45532820,3074414
44392012,187206038
44416682,190507384
45534009,35759435
44479137,324764569
45562620,359069961
45562699,359069961
45588892,107434423
45605129,707453
44480117,48869167
44489357,121688409
45607099,17050325
45610619,51002035
44537392,4730817
44542423,3074414
45614239,369487132
44570566,84774732
45623387,335170207
44577301,39834464
44578136,39834464
44590748,111812937
45639164,369731804
44594219,1037140
45641533,156572674
45642314,177435971
44599664,3074414
44615470,28420265
44660894,91020707
45651180,3271086
45655638,111812937
45680932,107434423
44685123,51002035
44700665,8663396
44705809,77028920
44812880,123979406
45690154,177602036
45702690,359069961
44900179,134569943
45710741,5741615
44963376,6372203
45712983,22987830
45715619,3074414
45006386,107434423
45006406,107434423
45040666,35560959
45739380,5773546
45755073,296438627
45055733,10407182
45757157,7652593
45057496,6372203
45057603,6372203
45057769,6372203
45057913,6372203
45059108,107605
45069559,50250626
45757814,693388
45787759,54660
45080395,84891625
45122948,359069961
45134889,107434423
45134910,107434423
45134970,107434423
45158108,359069961
45158110,359069961
45161403,359069961
45161404,359069961
45161470,94459
45162763,364725335
45790522,371227093
45181410,106926782
45806467,52999951
45214738,107434423
45831456,21375318
45215321,107434423
45833019,28379912
45837480,107434423
45837501,107434423
45217504,111812937
45218253,400489936
45841029,45345633
45222063,107434423
45223282,359069961
45252356,185394567
45850291,63944937
45855850,107434423
45870397,107434423
45870457,107434423
45870481,107434423
45272191,4252442
45878431,404082594
45276736,359069961
45881475,209142715
45277609,54812088
45278641,183583319
45287163,75333388
45897946,10584593
45904038,107434423
45298799,42157539
45910091,359069961
45351066,365815016
45915379,48973090
45937775,39834464
45937786,39834464
45937811,39834464
45942314,116740214
45363764,361224830
45365245,359069961
45960931,52885031
45374620,9615311
45992454,19340919
45376316,107434423
45376387,107434423
45377249,17182418
45993748,3335257
45996405,117708870
45424236,22987830
45424893,147226914
46004218,10555118
45425215,26648538
46012059,116610090
45434099,25061321
45458024,6311660
46026577,18767847
46036096,65832379
46036787,65832379
46036925,65832379
46037073,65832379
46037172,65832379
46037518,65832379
46217829,3143442
46218428,19403115
46219158,3143442
46051650,52938312
46226764,258796003
46253091,374524587
46058912,3074414
46066887,190507384
46076878,107434423
46076898,107434423
46256267,359069961
46082004,107434423
46258027,111812937
46090721,15616324
46261128,8009691
46091063,373549227
46281653,359069961
46301013,359069961
46308452,371227093
46109127,94672054
46114156,107434423
46114183,107434423
46309611,371227093
46153210,25061321
46214525,259452426
46326019,107434423
47047526,107434423
46332263,229981914
47052793,39834464
47053398,26559947
46340265,370026008
47059182,380354778
46353222,38707958
47092306,54495132
46355217,46408947
47101995,327497273
47112908,107434423
47120216,111812937
46361697,2103168
46397060,49209595
47120997,316012822
46411408,3381100
46434227,86157147
47157729,12273725
47165299,107434423
46437578,375701490
47178457,359069961
46451740,19403115
47185825,74044576
46452459,926885
47188664,126116834
47194906,107434423
47195454,107434423
46478593,107434423
46480244,107434423
46483009,107434423
47204529,25110157
46509653,178727973
47263183,109283396
46514163,376210214
47291703,159774529
46514195,376210116
47308588,107456887
47325936,359069961
46534569,51372899
47337063,28379912
46548051,190880343
46551469,86157147
47354247,37737562
46565719,357567003
47354345,2237228
46578925,297257820
46585235,12842009
47374711,340706410
47392414,19403115
47398354,263502162
46587220,19195664
47406405,72621687
47408169,22186709
46589466,8146482
47422675,359206433
47449969,296438627
46598034,111812937
46619863,173100599
46621678,60650822
46622602,44101586
46622682,44101586
46630752,107434423
46630887,107434423
46630900,107434423
46647161,80566034
47478661,63818298
47532120,48005494
47546686,271793923
46674367,377129678
47565469,383979288
46674369,377129678
46679642,377129678
46727219,111812937
47566896,383995762
47583248,269905219
46731714,29819513
47583939,79736315
46732475,900531
47596452,1595687
46733802,286714970
46748271,56788455
47721751,78582329
47728180,986588
46757747,4460223
46798760,19403115
47756154,260425286
47814845,3074414
46857184,236572187
46868403,107434423
46876194,372675263
47816231,3114561
47820761,92742089
47822303,107434423
47822316,107434423
47822329,107434423
46876475,372675263
46890130,107434423
46890153,107434423
46897588,354229
46901420,3143442
47843109,11377707
46905015,54363958
46917613,1676880
47844989,385633049
47848247,6372203
46928633,103429068
47856630,21939924
47858207,385751732
46944787,201624129
47900852,11510476
46961678,271793923
47902724,38387186
46974831,276540984
47908013,97217149
47916144,107434423
47919660,107434423
46993410,31751507
47002843,96486770
47924335,3677488
47939493,82122019
47022211,297257820
47032823,3143442
47033018,3143442
47033205,3143442
47036686,340706410
47939830,77347820
47042157,107434423
48007942,107434423
48008068,107434423
48017771,3677488
48019499,28420265
47942972,386420269
47962012,1729690
48025964,111812937
47962381,105858130
47966894,168817864
47975435,297257820
47975554,297257820
47975595,297257820
48031092,159544835
47978078,23857689
47982357,100208194
47982947,99932610
48041067,357567003
48044387,266331121
47985606,107434423
47988422,107434423
47988489,107434423
48046428,28420265
48054770,189432621
47989863,4856099
47996773,19968060
48058275,4144919
47998249,386927387
47998856,359069961
48059347,387457933
48000244,8472702
48006822,10087066
48069119,2497649
48070053,39834464
48070057,190507384
48071350,137763229
48569368,8660724
48572643,10753226
48075755,72771939
48581671,107434423
48079334,8203540
48585796,268081550
48589340,3677488
48081558,55592749
48097196,61705520
48590075,392008454
48591264,99932610
48107724,2237228
48112212,28452678
48598582,107434423
48598639,107434423
48605278,1729224
48119054,111812937
48156562,3108971
48629485,75897682
48630038,62984756
48159093,35498588
48634798,299224265
48160763,1676880
48642000,390273010
48173400,99932610
48643791,99932610
48187886,388771176
48648691,383875985
48190701,35560959
48664932,209142715
48198505,55710174
48671001,86157147
48684444,3074414
48684543,3074414
48202083,57999409
48684962,44468083
48698808,39834464
48698903,39834464
48214818,86157147
48216095,179254749
48700287,68454593
48217817,107434423
48217946,107434423
48219735,3074414
48708466,107434423
48714803,1729224
48714907,1729224
48727524,107434423
48727590,107434423
48727595,107434423
48232413,30559
48734575,108156605
48232954,99932610
48236463,3074414
48241907,111812937
48737264,393164752
48739960,56784852
48255748,7155362
48741249,373303
48266237,57999409
48279255,107434423
48279297,107434423
48286305,961775
48774007,16373615
48801916,107434423
48801924,107434423
48291655,359069961
48802558,6919835
48315310,377129678
48315408,377129678
48316006,101749361
48804710,80333752
48806775,80333752
48812084,17342935
48336213,35560959
48342716,107434423
48813224,37257444
48344827,107434423
48821508,107434423
48354117,3074414
48377965,1434762
48826380,80333752
48842246,107434423
48842347,107434423
48853448,23165254
48382242,163477356
48883445,39880373
48384774,71751880
48394045,111812937
48412542,107434423
48884001,21506921
48422048,3074414
48885706,185368272
48424644,166251012
48900814,30832
48424987,26069638
48903901,136125676
48905751,194726811
48433421,107434423
48447536,109258795
48917940,19075004
48458856,107434423
48468491,5741615
48475623,18051175
48933171,6726676
48936700,338413349
48954079,111812937
48954080,111812937
48954082,111812937
48954084,111812937
48494600,391344196
48499024,50412282
48502071,59411393
48956729,22698184
48963695,21152439
48504301,59411393
48524797,182288299
48982170,97862069
48987540,158097051
48531825,158764973
49002486,5761720
49010380,340706410
48532108,246829135
49011550,116740214
48538969,107434423
48538993,107434423
48539019,107434423
48544003,185272097
49027091,52577854
49030370,225461966
49032590,99932610
48553417,2872642
49042070,104952277
48559835,107434423
49060701,39834464
49079534,68548903
49044744,4463912
49054458,20339860
49095975,377129678
49056950,86369177
49107811,4730169
49060079,39834464
49060452,39834464
49060594,39834464
49060640,39834464
49113608,375166113
49518078,20045771
49522550,3074414
49522680,3074414
49113826,188538325
49127132,359069961
49144243,22556518
49527497,131000753
49531122,100208194
49531849,100208194
49154057,12913415
49158994,99932610
49159858,22059674
49534257,1608733
49536097,1608733
49536295,1608733
49536544,1608733
49169308,90647253
49169316,107434423
49173794,106551502
49545660,58936064
49177771,20439734
49180387,362445220
49548869,132896815
49552731,399759096
49196210,7506078
49197303,359069961
49198120,39834464
49567606,357277
49202754,107434423
49202924,3074414
49203012,107434423
49206176,4730169
49569405,394977970
49209662,396946288
49570751,399919223
49572155,298721073
49211457,160392384
49573435,23165079
49574865,4874276
49219256,1608733
49229073,267653164
49587954,1452570
49229904,4376788
49233924,99932610
49245495,54518454
49246564,289666185
49589798,12584951
49247736,35563669
49590758,308591390
49249731,39834464
49249759,39834464
49249981,39834464
49592590,30670258
49251550,1608733
49254280,3074414
49262712,158764973
49594062,59100690
49263829,1608733
49594991,24089598
49596878,99932610
49275438,25110157
49290022,31187125
49597259,213636683
49300280,1608733
49300715,1608733
49598714,26107449
49611456,80333752
49316920,242754149
49320459,1452570
49345319,1608733
49615239,26334612
49354000,107434423
49615518,400489936
49615916,400489936
49358755,19304546
49616842,171496186
49359651,86157147
49360059,53363311
49620817,107434423
49375797,107434423
49633326,445732930
49381773,19304546
49634821,1787819
49635382,49297423
49387417,24742368
49403667,23160576
49640588,126626529
49404467,39834464
49643243,3074414
49404504,39834464
49404710,211742313
49654068,22986456
49405256,31213996
49655943,82555495
49669221,182268086
49406615,509820
49409055,107076441
49670559,6239614
49423033,3107506
49679750,3074414
49425481,314324381
49706027,1654423
49710829,445732930
49710948,445732930
49712473,357567003
49439303,3502513
49447838,374079147
49450601,22060525
49462042,135715956
49716510,101285257
49467093,79676296
49716625,5403550
49722195,3074414
49732369,28452678
49485759,328814696
49488963,66580878
49738724,136214203
49760502,33995288
49492181,107434423
49492197,107434423
49492225,107434423
49495316,107434423
49770432,121688409
49796935,3074414
49497372,398313796
49798293,23564070
49798584,118393044
49798698,28763024
49798702,28763024
49799303,1608733
49799778,1608733
49800201,1608733
49800206,1608733
49800930,1608733
49504062,64063733
49801814,3074414
49505486,48005494
49818159,263502162
49505487,48005494
49513521,252665253
49879114,48416955
49832497,236654939
49838282,157567756
49883276,6171087
49841461,163477356
49887631,359069961
49841544,80566122
49841975,28420265
49889828,3074414
49894965,107434423
49895027,107434423
49904972,6198284
49844695,401989179
49853692,359069961
49907218,119818549
49907715,163261952
49861972,70281924
49874859,402210661
49909867,377129678
50197031,51150587
49926164,9107439
50200463,402330479
49926704,402210661
49929178,6802017
50208067,14677497
50212118,403710778
49930404,60916258
49932835,13079767
50227353,52529498
50227512,9951683
49941551,396946288
49944568,24602663
50229530,3074414
50243733,66838530
50246393,405661538
49947145,174595902
49947411,396946288
49958960,74368477
49962769,40323640
50247321,246442225
49965309,41502911
50247387,53026081
49965423,3677488
49985205,3752499
50248085,11660403
50251662,107434423
50251744,107434423
49989359,509986
50252941,58929617
49989410,28420265
49990673,138784466
50269759,405884343
49995468,74301373
49995670,107434423
50000857,386924759
50284664,7058575
50005203,8660724
50006008,5630551
50292495,114731080
50008836,340706410
50010405,10289892
50310348,7697045
50014151,35560959
50311980,340706410
50021253,107434423
50021353,107434423
50024210,8292018
50029221,340706410
50033874,11268592
50326480,247975
50328620,102237042
50034645,55574884
50034681,41101068
50038410,107434423
50038548,107434423
50038600,107434423
50038618,107434423
50039294,107434423
50332126,1999339
50047040,9599228
50349230,406624338
50352222,11273423
50048243,22783179
50048349,402210661
50049614,402210661
50050785,402210661
50358204,60818835
50362440,3074414
50051810,35659500
50365391,247088829
50065301,398317720
50075127,30509873
50366090,21730644
50076575,3074414
50089297,54812088
50089298,54812088
50089299,54812088
50098962,351880691
50366989,180067733
50103542,404216288
50381213,406988479
50121658,349247521
50390965,121688409
50128579,36663869
50391862,4560625
50393442,150473705
50135927,27411460
50394587,48005494
50139349,14540599
50401469,68473905
50417172,1012040
50146918,107434423
50148456,18116192
50418000,5216008
50154742,403546810
50424951,6165010
50155862,28694313
50159554,233739499
50437997,53487943
50159729,16931784
50443727,179254749
50170697,396946288
50446975,52529498
50171627,396946288
50180265,80333752
50188496,104127033
50465739,379462222
50492675,407924267
50190341,403721929
50190690,34314645
50500022,102291185
50507058,83432804
50196460,3539890
50510797,407735842
50511057,163261952
50196958,405669947
50658154,1999339
50658555,5137566
50520135,406074997
50660799,271610128
50527363,15288819
50527632,15288819
50528207,15288819
50663827,20329893
50548489,67399442
50664092,409129017
50664388,409129017
50664580,409129017
50676959,31558020
50549818,275634850
50561357,408512841
50566708,111812937
50678948,28420265
50570903,402210661
50683834,3074414
50684182,8190637
50571984,402210661
50574117,6179105
50703198,409726550
50575248,192303333
50706421,13930301
50577608,66647347
50584227,107434423
50708463,314324381
50708632,15944284
50709546,3313235
50709823,79576430
50589110,401989179
50591033,111812937
50592040,13700897
50726805,150488044
50733896,110075313
50595729,18887656
50734053,48674965
50734467,60704884
50598077,252420579
50600280,3074414
50760321,379462222
50769319,341433634
50600605,359069961
50600990,78739455
50771407,341433634
50777831,410376039
50601476,65410799
50791211,13930301
50791874,88779324
50604707,118851178
50793230,5941255
50614774,5961811
50794889,152734194
50624005,198460829
50796252,340706410
50797282,4656446
50639593,409129017
50639928,111812937
50798501,410570167
50643345,36677345
50799736,152734194
50808120,152734194
50821988,397766412
50657065,33987530
50827791,330727055
51023553,68582895
50829153,106972
50853790,411134669
51043058,412971138
51049193,73849177
50855798,3335490
51050888,158764973
50868385,9730102
51061821,121354307
51064289,377129678
50868765,180543579
50871644,4656446
51069408,30718066
50873556,124060715
51073448,76261171
50874348,4942505
51091264,407735842
50886900,107434423
50889185,107434423
50889305,107434423
50889325,107434423
50892516,39088691
51107857,122723469
51113563,34118872
51124943,407735842
51125043,8009691
50894767,26728349
50895007,13100444
50900084,409726550
51127375,289549340
50901474,397723391
51128283,19475092
51141393,104127033
51154131,407735842
51155777,25061321
50919520,162181553
51172790,55993439
51172803,55993439
50920534,411777355
51175064,31664755
51176110,16258444
51176203,48005494
50922973,40152005
51194072,227147777
51194423,55993439
50935281,33119827
51195923,1121532
50936326,180543579
50941340,44949379
50953498,3422198
51196697,164833468
50955257,64704179
51199516,161841146
51212106,121688409
50956836,46123709
51215684,44171252
